Configuração,Seed,Fold,Acc,Prec,Rec,F1,Arquivo
Vgg_AUG_CV_DatasetSegmentadoUnet,2,2,0.875,0.9091,0.6667,0.7692,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t2_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,2,3,0.902,0.8333,0.9524,0.8889,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t2_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,2,4,0.78,0.8235,0.6364,0.7179,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t2_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,3,0,0.8,0.68,0.8947,0.7727,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t3_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,3,1,0.8125,0.75,0.7059,0.7273,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t3_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,3,2,0.8125,0.9167,0.5789,0.7097,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t3_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,3,3,0.7843,0.6667,0.8421,0.7442,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t3_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,3,4,0.7925,0.8,0.6957,0.7442,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t3_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,4,0,0.8163,0.7,0.8235,0.7568,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t4_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,4,1,0.8298,0.7222,0.8125,0.7647,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t4_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,4,2,0.8824,0.8333,0.9091,0.8696,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t4_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,4,3,0.8627,0.9375,0.7143,0.8108,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t4_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,4,4,0.8269,0.8333,0.7143,0.7692,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t4_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,5,0,0.8627,0.8421,0.8,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t5_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,5,1,0.8491,0.8182,0.8182,0.8182,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t5_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,5,2,0.8958,0.9286,0.7647,0.8387,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t5_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,5,3,0.8571,0.7727,0.8947,0.8293,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t5_Frontal.txt
Vgg_AUG_CV_DatasetSegmentadoUnet,5,4,0.8367,0.8667,0.6842,0.7647,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSegmentadoUnet_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,0,0,0.8542,0.7895,0.8333,0.8108,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,0,1,0.86,0.8,0.8421,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,0,2,0.8039,0.7895,0.7143,0.75,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,0,3,0.8,0.8667,0.619,0.7222,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,0,4,0.8235,0.7647,0.7222,0.7429,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,1,0,0.7647,0.6538,0.85,0.7391,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,1,1,0.76,0.6667,0.7368,0.7,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,1,2,0.84,0.8,0.8,0.8,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,1,3,0.8571,0.7619,0.8889,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,1,4,0.86,0.8421,0.8,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,2,0,0.76,0.65,0.7222,0.6842,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,2,1,0.8462,0.8182,0.8182,0.8182,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,2,2,0.6327,0.5,0.5556,0.5263,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,2,3,0.86,0.8095,0.85,0.8293,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,2,4,0.7347,0.6364,0.7368,0.6829,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,3,0,0.86,0.8095,0.85,0.8293,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,3,1,0.8163,0.75,0.7895,0.7692,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,3,2,0.9038,0.8571,0.9,0.878,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,3,3,0.76,1.0,0.4,0.5714,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,3,4,0.898,0.8421,0.8889,0.8649,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,4,0,0.8431,0.8,0.8,0.8,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,4,1,0.84,0.875,0.7,0.7778,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,4,2,0.7959,0.7,0.7778,0.7368,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,4,3,0.7755,0.7059,0.6667,0.6857,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,4,4,0.8627,0.8889,0.7619,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,5,0,0.7755,0.6842,0.7222,0.7027,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,5,1,0.8571,0.8667,0.7222,0.7879,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,5,2,0.8163,1.0,0.5263,0.6897,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,5,3,0.8269,0.8824,0.6818,0.7692,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador,5,4,0.8235,0.7895,0.75,0.7692,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetSemMarcador_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,0,0,0.8776,0.875,0.7778,0.8235,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,0,1,0.8367,0.8667,0.6842,0.7647,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,0,2,0.86,0.8,0.8421,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,0,3,0.9231,0.9091,0.9091,0.9091,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,0,4,0.84,0.7895,0.7895,0.7895,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,1,0,0.7885,0.6522,0.8333,0.7317,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,1,1,0.9167,0.8095,1.0,0.8947,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,1,2,0.8627,1.0,0.6667,0.8,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,1,3,0.898,0.8889,0.8421,0.8649,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,1,4,0.86,0.8947,0.7727,0.8293,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,2,0,0.88,0.8421,0.8421,0.8421,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,2,1,0.8,0.7,0.7778,0.7368,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,2,2,0.8571,0.7895,0.8333,0.8108,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,2,3,0.8776,0.8889,0.8,0.8421,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,2,4,0.8462,0.7917,0.8636,0.8261,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,3,0,0.902,0.8889,0.8421,0.8649,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,3,1,0.7551,0.6522,0.7895,0.7143,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,3,2,0.8462,0.85,0.7727,0.8095,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,3,3,0.9184,0.8261,1.0,0.9048,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,3,4,0.8571,0.7619,0.8889,0.8205,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,4,0,0.8333,0.8333,0.625,0.7143,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,4,1,0.8571,0.8125,0.7647,0.7879,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,4,2,0.9216,0.95,0.8636,0.9048,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,4,3,0.9412,0.8636,1.0,0.9268,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,4,4,0.8627,0.9,0.7826,0.8372,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,5,0,0.7843,0.8235,0.6364,0.7179,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,5,1,0.9787,0.9375,1.0,0.9677,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,5,2,0.7551,0.6667,0.6667,0.6667,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,5,3,0.9038,0.8696,0.9091,0.8889,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam,5,4,0.8235,0.72,0.9,0.8,ResultadosTreinamento30Modelos_Corrigido/Vgg6/Vgg_AUG_CV_DatasetTagFixedTam_t5_Frontal.txt
