baseline,config,mean_baseline,mean_config,diff_means,t_stat,p_raw,cohens_d,p_holm,significant_0.05
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetFixedTagTemp_09_01,0.7660866666666667,0.8329366666666668,-0.06685000000000008,-3.8300362233795227,0.00035661574336081606,-0.9889111005680028,0.0021396944601648963,True
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetOriginal_9_01,0.7660866666666667,0.8322666666666666,-0.0661799999999999,-3.5670550669899637,0.00075655494935576,-0.9210096579637941,0.0037827747467788003,True
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetTagFixedTam_09_01,0.7660866666666667,0.8073466666666668,-0.041260000000000074,-2.308025357912334,0.02497698802819715,-0.5959295849212589,0.0999079521127886,False
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetSeg2classes_17_01,0.7660866666666667,0.7990566666666665,-0.03296999999999983,-1.6521378816484333,0.10393334007071581,-0.4265801667508522,0.3118000202121474,False
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetMarcadorMovidoFixo_09_01,0.7660866666666667,0.7727933333333336,-0.006706666666666861,-0.3786695366681612,0.7064865692589015,-0.09777205394879114,1.0,False
Vgg_AUG_CV_DatasetSegYolo_09_01,Vgg_AUG_CV_DatasetSemMarcador_09_01,0.7660866666666667,0.7623533333333334,0.0037333333333332552,0.2045629152254077,0.8386830950123166,0.05281791759464292,1.0,False
