Configuração,Seed,Fold,Acc,Prec,Rec,F1,Arquivo
Vgg_AUG_CV_DatasetSemMarcador_09_01,0,0,0.7959,0.7,0.7778,0.7368,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t0_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,1,0,0.84,0.8571,0.6667,0.75,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t1_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,2,0,0.78,0.7368,0.7,0.7179,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t2_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,3,0,0.7551,0.6875,0.6111,0.6471,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t3_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,4,0,0.8846,0.8696,0.8696,0.8696,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t4_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,5,0,0.8824,0.85,0.85,0.85,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t5_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,6,0,0.84,0.8235,0.7368,0.7778,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t6_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,7,0,0.8333,0.75,0.75,0.75,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t7_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,8,0,0.78,0.75,0.7143,0.7317,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t8_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,9,0,0.7917,0.6818,0.8333,0.75,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t9_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,10,0,0.7755,0.64,0.8889,0.7442,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t10_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,11,0,0.8269,0.8333,0.7143,0.7692,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t11_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,12,0,0.9,0.8571,0.9,0.878,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t12_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,13,0,0.84,0.8,0.8,0.8,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t13_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,14,0,0.8431,0.7647,0.7647,0.7647,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t14_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,15,0,0.7917,0.7692,0.5882,0.6667,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t15_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,16,0,0.898,0.8421,0.8889,0.8649,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t16_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,17,0,0.8039,0.7143,0.7895,0.75,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t17_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,18,0,0.8776,0.8824,0.7895,0.8333,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t18_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,19,0,0.8298,0.6364,1.0,0.7778,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t19_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,20,0,0.78,0.7222,0.6842,0.7027,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t20_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,21,0,0.7755,0.6842,0.7222,0.7027,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t21_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,22,0,0.88,0.8947,0.8095,0.85,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t22_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,23,0,0.8163,0.8,0.6667,0.7273,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t23_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,24,0,0.8511,0.8333,0.6667,0.7407,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t24_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,25,0,0.8,0.9167,0.55,0.6875,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t25_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,26,0,0.8571,0.7143,0.9375,0.8108,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t26_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,27,0,0.7959,0.7059,0.7059,0.7059,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t27_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,28,0,0.8542,0.8571,0.7059,0.7742,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t28_Frontal.txt
Vgg_AUG_CV_DatasetSemMarcador_09_01,29,0,0.7647,0.6538,0.85,0.7391,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetSemMarcador_09_01_t29_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,0,0,0.92,0.8947,0.8947,0.8947,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t0_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,1,0,0.8367,0.75,0.8333,0.7895,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t1_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,2,0,0.8113,0.8333,0.6818,0.75,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t2_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,3,0,0.8367,0.7273,0.8889,0.8,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t3_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,4,0,0.8039,0.8,0.7273,0.7619,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t4_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,5,0,0.8235,0.75,0.7895,0.7692,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t5_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,6,0,0.8542,0.7778,0.8235,0.8,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t6_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,7,0,0.7959,0.7692,0.5882,0.6667,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t7_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,8,0,0.8125,0.7857,0.6471,0.7097,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t8_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,9,0,0.8571,0.7391,0.9444,0.8293,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t9_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,10,0,0.88,0.8421,0.8421,0.8421,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t10_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,11,0,0.9,0.875,0.8235,0.8485,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t11_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,12,0,0.8235,0.7273,0.8421,0.7805,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t12_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,13,0,0.8,0.7273,0.8,0.7619,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t13_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,14,0,0.898,0.8333,0.8824,0.8571,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t14_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,15,0,0.8542,0.7895,0.8333,0.8108,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t15_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,16,0,0.84,0.8235,0.7368,0.7778,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t16_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,17,0,0.9167,0.875,0.875,0.875,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t17_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,18,0,0.8235,0.7273,0.8421,0.7805,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t18_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,19,0,0.8163,0.75,0.7895,0.7692,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t19_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,20,0,0.92,0.8947,0.8947,0.8947,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t20_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,21,0,0.8958,0.7895,0.9375,0.8571,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t21_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,22,0,0.8302,0.8182,0.7826,0.8,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t22_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,23,0,0.8235,0.7083,0.8947,0.7907,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t23_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,24,0,0.9423,0.95,0.9048,0.9268,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t24_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,25,0,0.88,0.9412,0.7619,0.8421,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t25_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,26,0,0.8431,0.8,0.8,0.8,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t26_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,27,0,0.84,0.7407,0.9524,0.8333,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t27_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,28,0,0.7755,0.64,0.8889,0.7442,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t28_Frontal.txt
Vgg_AUG_CV_DatasetTagFixedTam_09_01,29,0,0.8824,0.8182,0.9,0.8571,Resultados30ModelosSeedsIndependentes/Vgg16/Vgg_AUG_CV_DatasetTagFixedTam_09_01_t29_Frontal.txt
