Configuração,Acc_mean,Acc_std,Prec_mean,Prec_std,Rec_mean,Rec_std,F1_mean,F1_std,N_folds
Vgg_AUG_CV_DatasetFixedTagTemp_09_01,0.8750966666666666,0.03802992228349789,0.83887,0.06091024079195004,0.8364133333333335,0.09552124626955456,0.8329366666666667,0.05182650212219829,30
Vgg_AUG_CV_DatasetMarcadorMovidoFixo_09_01,0.8306500000000001,0.038550700382742734,0.7800866666666668,0.0667599067970856,0.7746133333333334,0.09132941378450987,0.7727933333333332,0.05429607065791124,30
