baseline,config,mean_baseline,mean_config,diff_means,t_stat,p_raw,cohens_d,p_holm,significant_0.05
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetSemMarcador_09_01,0.8322666666666666,0.7623533333333334,0.06991333333333316,4.3933502361266505,4.819865615487625e-05,1.1343581532383291,0.0002891919369292575,True
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetMarcadorMovidoFixo_09_01,0.8322666666666666,0.7727933333333336,0.059473333333333045,3.889150798836425,0.00026523383051743366,1.00417441831885,0.0013261691525871683,True
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetSegYolo_09_01,0.8322666666666666,0.7660866666666667,0.0661799999999999,3.5670550669899637,0.00075655494935576,0.9210096579637941,0.00302621979742304,True
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetSeg2classes_17_01,0.8322666666666666,0.7990566666666665,0.03321000000000007,1.8611399096406127,0.06794145236044995,0.48054425833333797,0.20382435708134983,False
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetTagFixedTam_09_01,0.8322666666666666,0.8073466666666668,0.02491999999999983,1.60944176339896,0.1130070103012467,0.4155560764223246,0.2260140206024934,False
Vgg_AUG_CV_DatasetOriginal_9_01,Vgg_AUG_CV_DatasetFixedTagTemp_09_01,0.8322666666666666,0.8329366666666668,-0.0006700000000001705,-0.04468538065287696,0.9645163254046447,-0.011537715672502105,0.9645163254046447,False
