Configuração,Acc_mean,Acc_std,Prec_mean,Prec_std,Rec_mean,Rec_std,F1_mean,F1_std,N_folds
Vgg_AUG_CV_DatasetFixedTagTemp_09_01,0.8750966666666666,0.03802992228349789,0.83887,0.06091024079195004,0.8364133333333335,0.09552124626955456,0.8329366666666667,0.05182650212219829,30
Vgg_AUG_CV_DatasetOriginal_9_01,0.8711300000000002,0.04393176641110621,0.8227899999999999,0.07965158860102331,0.8469466666666668,0.07136720410820521,0.8322666666666667,0.06191566486403546,30
Vgg_AUG_CV_DatasetTagFixedTam_09_01,0.8512266666666666,0.04223129118977486,0.7966066666666667,0.07029104226160132,0.8267666666666666,0.08557667646944206,0.8073466666666668,0.05584792883854831,30
Vgg_AUG_CV_DatasetMarcadorMovidoFixo_09_01,0.8306500000000001,0.038550700382742734,0.7800866666666668,0.0667599067970856,0.7746133333333334,0.09132941378450987,0.7727933333333332,0.05429607065791124,30
Vgg_AUG_CV_DatasetSemMarcador_09_01,0.8248099999999998,0.0415567511563003,0.7742666666666668,0.08077552572131956,0.7644066666666666,0.10398930692891245,0.7623533333333334,0.05924815458917032,30
Vgg_AUG_CV_DatasetSegYolo_09_01,0.8307500000000002,0.05221152331302608,0.79068,0.10174774166207984,0.7554133333333333,0.10502399641140221,0.7660866666666666,0.07841415575151099,30
Vgg_AUG_CV_DatasetSeg2classes_17_01,0.8525566666666666,0.04707931381072679,0.80835,0.07548981719410904,0.8059933333333333,0.12576189389300543,0.7990566666666667,0.073485997230009,30
